cc_metric_0,cc_metric_1,cc_metric_2,cc_metric_3,cc_metric_4,cc_metric_5,cc_metric_6,cc_metric_7,cc_metric_8,cc_metric_9,cc_metric_10,cc_metric_11,cc_metric_12,cc_metric_13,cc_metric_14,cc_metric_15,cc_metric_16,cc_metric_17,cc_metric_18,cc_metric_19,cc_metric_20,cc_metric_21,cc_metric_22,cc_metric_23,cc_metric_24,cc_metric_25,cc_metric_26,cc_metric_27,cc_metric_28,cc_metric_29,cc_metric_30,cc_metric_31,cc_metric_32,cc_metric_33,cc_metric_34,cc_metric_35,cc_metric_36,cc_metric_37,cc_metric_38,cc_metric_39,cc_metric_40,cc_metric_41,cc_metric_42,cc_metric_43,cc_metric_44,cc_metric_45,cc_metric_46,cc_metric_47,cc_metric_48,cc_metric_49,click_coupon
2.0952255529,-2.0682580003,-1.2957937476,-2.1276340361,-0.7058968403,-3.7685000518,-0.5645932401,-3.2992840181,7.5299665377,-1.2503841998,-0.2955088642,-0.0798598383,4.1464317355,1.1687600065,-1.357380963,-1.7576840516,-0.5660802445,-1.0993607725,0.7688122087,0.713318474,1.1881649342,0.2150593893,2.6359747291,2.0434723182,0.2150593893,0.8888089947,0.067783598,-0.9829624887,1.1687600065,-0.2122267489,-3.2992840181,-0.6019733452,-1.0780615314,-3.3695808631,-3.2334143873,10.6140144029,-0.4060124555,-4.3720731756,-1.4891291406,5.7624671487,10.6140144029,-0.8705890855,-0.1450223478,0.9254739702,-1.4856439154,8.3620468539,-3.3695808631,3.6001156661,0.3768758559,-0.8173239618,1
-1.5110212825,-1.4581151958,-0.4996698347,-2.9099549946,-0.5205784475,-0.0769976918,-1.2554870359,-3.7758307733,-3.7079971084,-2.0890577003,0.2359410693,0.2848607005,6.6485482003,3.810891348,-1.3836022004,-1.0011399317,-0.6598808654,0.3449882028,-2.5037967407,-0.2835697926,-0.1425687411,2.945583608,0.1638884386,-0.711420432,2.945583608,1.1027283333,-0.3997591448,1.5841869428,3.810891348,-2.4689320392,-3.7758307733,1.4946835166,-0.5298926501,-1.1993550089,-2.325833914,0.8798963662,-0.7488916459,1.8599241635,-0.3094665556,-3.8913210014,0.8798963662,-3.5706573066,0.4592941719,-2.5259241703,-3.1087786317,-0.8922545597,-1.1993550089,-1.8440189242,-0.3459312458,2.447617578,1
0.1870120776,0.0893368915,1.2841744027,-0.8377187511,-1.1046971412,6.53786521,0.7806828454,4.9116023974,2.7658991899,-0.4173741329,1.4211395834,0.3639361525,3.7938587666,-1.3715107889,-0.9011045845,3.0007894613,-0.3212760257,-0.0188042784,-0.1154179777,0.5007222223,5.1372279714,-4.1896398317,-0.0047701793,1.1033547439,-4.1896398317,-0.9342864785,-0.1590028331,0.6415374381,-1.3715107889,0.5959604225,4.9116023974,1.183123974,-1.7947722752,-1.2145856984,0.5193727213,-11.5604731641,0.2562227688,0.4173231125,0.5046793616,-6.6585855187,-11.5604731641,7.0235535569,-4.9864971323,0.1867405354,6.2500360604,-2.3660891981,-1.2145856984,10.4861530225,1.3960495376,3.5639398471,0
0.0729886707,0.2403314784,-3.0448698682,-0.5157807789,-0.3052810886,-0.1905312532,0.7426807912,-5.7327868103,5.8377083749,-1.3199255573,-0.0037514909,-0.7190107229,3.9897344747,-0.4008195556,0.2637641524,1.0515220528,-1.4401537427,-1.2969521169,-0.6163839403,-0.0714138089,0.6986627406,-1.7403439537,-0.828099497,1.6469830253,-1.7403439537,-1.0708207614,0.3162139872,0.1151604065,-0.4008195556,-1.0797844599,-5.7327868103,1.9537091789,-1.3056589801,-0.1554239781,-2.3704461535,-0.1042558,-0.589426309,-3.3645019076,0.7122855437,-0.1808392203,-0.1042558,2.1512927258,-1.0468922888,1.1099462622,0.8543165355,2.9776905565,-0.1554239781,5.7471479343,-0.4210136604,2.7821183055,1
-0.6269906825,-4.892578773,-1.8390829043,0.8713257036,0.9433306995,1.4432318616,1.2331434826,2.4804105124,-1.8299998946,-1.8889039101,-0.2621405638,1.0596648471,3.0919201426,-3.3145325476,-1.1283543435,-1.9510163169,-0.6751423765,-0.3979154918,-0.3972467381,-0.9526666789,-1.8028441132,-0.2083742371,0.3235384257,1.867011623,-0.2083742371,-1.0587600637,1.5280116891,-0.8149160823,-3.3145325476,-0.3422750284,2.4804105124,-2.835627954,0.4660308576,-0.3881116256,1.2723999234,-5.3209573563,1.5549983399,-7.1048609435,1.3696453376,0.6570029612,-5.3209573563,6.4702656795,-0.9057630173,2.8217503057,-0.9151385733,-3.20075526,-0.3881116256,4.5150899765,0.6285376827,7.0154487139,0
-0.4669957705,0.7838158103,-0.7944867801,-2.5523533321,0.5310032093,-2.5815462649,-1.1151287103,0.8907014641,-3.9529836376,-1.560592999,1.512666756,1.8548640855,3.7879959885,1.9146322045,-0.5524159649,-2.7614614893,-0.7412847414,0.9246332265,-1.7726931594,-0.2652269505,-1.0454573668,6.7047626979,1.3713385157,0.9759664305,6.7047626979,1.1771985326,0.4661482882,-1.3210139144,1.9146322045,0.3768334094,0.8907014641,-2.0447916449,-0.2081863578,0.5990534506,1.3211028719,3.2186838778,-1.0831366861,4.785670672,0.0525346945,-1.1659047826,3.2186838778,-0.4787932446,-1.081387709,-0.7196728841,-7.2096686804,-1.2527927636,0.5990534506,1.0549867823,-0.6616237635,1.4350502406,1
0.1365606507,-1.7898638319,-0.0837685355,0.4829219072,-1.8150896372,2.7775032804,-1.354920498,-0.0613916901,-2.0389007641,-2.4230011677,-0.125238465,-1.2359560226,-6.4357530886,-4.5078520449,0.9131360261,2.5250885727,-0.2902480266,-0.2694288585,-0.4085828084,-0.838801923,-0.642259131,-4.6514117579,0.4719842627,-0.6588272222,-4.6514117579,1.2993229917,1.2382070821,-0.9632507746,-4.5078520449,0.2985893058,-0.0613916901,1.7600097978,0.875339121,-1.9634737324,0.692702326,-9.0305184785,-0.0566745625,-8.9117782442,0.5234565818,-2.6080908138,-9.0305184785,-1.1983031137,0.9342302971,0.9810546563,3.7821447653,-3.489775248,-1.9634737324,-1.5681663448,0.3797738166,3.4018392281,0
-0.4254002278,1.3361962762,2.8717263692,0.6405658842,0.2769897564,-3.1436686909,0.9545858306,-4.6890061328,-0.3983638993,-2.2240810646,1.1737296153,-0.634989902,-5.2120431744,2.434074501,-0.6745192133,0.0413236968,-0.6786526963,0.0288620037,-0.4920840913,1.7537415543,0.1781033277,-0.9187030933,-0.4573839368,-0.8983061577,-0.9187030933,-0.5898208086,-1.1217510366,-0.0252419254,2.434074501,2.5599555986,-4.6890061328,0.7468357096,2.3100611994,-2.9849266694,-2.9903243063,3.6651248292,-0.3172122228,-4.6780852668,1.2599913455,1.365070787,3.6651248292,-14.7910985256,5.8679776769,-1.2798502505,0.4031368958,5.5018958478,-2.9849266694,-9.1047447501,-0.3340896655,-5.8087524102,1
-1.5739619108,0.6616914034,-1.4672689152,-0.0978990627,0.6268760081,-3.5150548993,0.5827616185,-0.8348077435,-1.3077868659,-4.1939717154,-1.0123354959,-0.3054036221,-2.0112556386,-0.8887453627,0.8705904217,-1.1594783897,-0.2313781152,1.9983804538,0.5861936225,-1.1742080757,-3.9069561967,3.0946062911,-0.2093719657,3.1445995461,3.0946062911,-0.9592725082,2.7846884844,2.192328661,-0.8887453627,-1.70741223,-0.8348077435,-0.1626209552,-0.0932133341,0.3935799189,1.8373749963,-0.8198600457,-0.9830000866,-5.865337003,0.630616198,-1.2277046777,-0.8198600457,-5.9303368965,-0.345857785,3.7310460818,-12.2430206524,2.3624603378,0.3935799189,2.6483087398,-0.4072701616,3.4261201628,1
0.0605790544,-3.922263819,-0.3501004982,1.3744154018,1.5651723941,-2.3407841217,-0.7794403452,-0.7720976734,1.0331102942,-0.7029955511,-0.4137871339,1.4079292917,1.4851926319,0.6845520899,-2.8018102163,-1.4729678545,-0.4052102965,1.1054627006,-2.0522553248,1.4744883515,1.7966955414,-0.9343021489,-0.8714377222,0.802646854,-0.9343021489,-0.6050044135,1.4788477069,0.5161105218,0.6845520899,-0.7103306539,-0.7720976734,1.6952504977,0.7517970294,-3.3888492949,-0.4993676463,7.5612459304,2.302011245,1.5711348785,0.1162458677,3.4373763037,7.5612459304,-3.3784070539,2.056662446,-2.239966413,1.6468478009,3.7909304955,-3.3888492949,-1.0162315677,-0.3289879507,1.4490866994,1
0.4405543848,-1.7483172068,-0.182468394,0.7426915309,-0.2231265783,-1.2609792904,-0.7308718303,-1.3110990231,2.450742095,-1.9638794128,-2.1508259451,0.746776209,3.4206408646,3.7891251404,0.720586125,-2.0344798583,1.178541598,-0.0759566796,1.3993894575,0.4934423079,-1.8323986542,-1.9296348761,1.1549000632,-0.6004954068,-1.9296348761,2.1201065657,-1.4649991723,0.4796313604,3.7891251404,0.9580881581,-1.3110990231,0.552475071,-0.3682295721,-0.9013052819,-0.1486305183,-8.9197475093,-0.872477513,-5.9631263665,0.2725596075,-1.2475151664,-8.9197475093,-13.4683331416,2.73464362,4.4659675457,-4.9114944181,3.3227125445,-0.9013052819,-1.3209907081,0.1102085626,0.1011729715,0
-0.5843359875,0.3184293543,1.0136172936,-0.5264147473,0.244651402,1.029020416,1.9940699738,-2.4422346081,-1.7142545704,-2.1808737374,-0.0465407934,0.4621410733,-3.399100835,-0.9832888614,-1.6107375668,0.9495061947,0.4914540306,-0.8355933076,1.9753291192,0.2153397601,0.0965967039,-0.2103569851,0.8677543633,2.6865153437,-0.2103569851,0.8800742043,-0.2003245105,2.2140390673,-0.9832888614,-0.4261653292,-2.4422346081,0.0588436297,0.419426531,-2.9462305288,0.3151980149,1.0584266795,-0.7026694851,-3.0093886361,0.2224891824,0.9493231746,1.0584266795,-2.258200489,1.448904262,0.0942609557,0.8910328039,2.6546282769,-2.9462305288,1.1601199317,0.531254625,-2.5614919376,1
0.1676289354,1.7372269251,0.0567922831,-0.7179663496,1.3269074021,-0.3629477235,0.1181192368,2.4585876189,-0.2971781141,-0.3626926569,-0.2212449332,-1.1656368094,-0.8471146676,-3.2753067343,-0.3173627889,-3.5474094906,-1.1266879131,0.2317950556,0.5341404941,-1.2948734647,1.4912830217,-0.5926488425,1.2403353224,0.6882866225,-0.5926488425,0.3411194527,-0.6945864637,0.4537235265,-3.2753067343,-1.05315518,2.4585876189,-2.3873708321,-1.1769899647,-1.2565405224,2.1161609535,-4.6605226783,-1.1112112827,-1.1215115547,0.2044352918,2.8649728504,-4.6605226783,-2.9828032595,1.2553845926,4.2555696592,0.8930822528,-0.6395793711,-1.2565405224,4.1402373755,-0.164108001,1.0740056455,0
0.7110344945,-1.2995739665,-3.7533148984,0.0644385593,1.9671998542,0.4406646154,-0.2932711646,-3.0143299767,2.3660315398,1.5866095276,-1.771172651,1.0513022396,14.5273611545,0.320074294,-0.1846922664,-2.5995091742,-1.8499991968,-0.2730996363,0.0971567775,-0.6212384678,4.0961575985,2.5051060436,1.0192626619,4.7789195062,2.5051060436,-0.3501056198,0.785164481,0.1273135253,0.320074294,0.5058949778,-3.0143299767,1.6783905639,-2.0207626761,1.6688147864,1.2129097685,2.8880540017,-0.9355823305,12.1583695413,-2.090875648,0.3412819685,2.8880540017,10.1685263412,-2.2907808606,0.9212715344,-2.2721397976,2.6576503216,1.6688147864,14.2406864119,0.5597480082,8.8709337246,1
1.5415258921,2.8518830996,1.8631796836,-0.8307926284,-1.007720121,0.2765053968,1.056047524,4.5484221229,0.2204156493,0.3573268717,0.0981338568,0.1210580698,-3.0922331036,-4.1740685669,-1.4835381925,-1.1912387355,-0.0642208747,0.7526471726,0.5843760082,-0.0774278011,3.5904766544,-1.0911897671,1.1021293138,1.3771684169,-1.0911897671,-2.3594601995,2.474546017,-0.8820174721,-4.1740685669,0.8630858326,4.5484221229,0.4382270783,-0.1536597043,1.9559028606,1.4353330659,5.0468164013,0.7143210237,6.3848585168,2.0586306479,2.3782591121,5.0468164013,4.6750519782,-2.4319370285,-1.0376555409,3.182512051,-1.1908080251,1.9559028606,7.5031550622,-0.986442894,3.0514614117,0
0.5252909942,-6.8120486835,3.0108963961,-0.1332331858,-0.8040360271,0.3726678325,-0.1880344942,5.1516649262,-2.0622427889,-3.0272659048,0.3436931165,-0.9156488948,-3.833225882,0.9373584719,-0.1207305886,3.5369826407,1.2747757133,0.93127226,-0.0728749716,0.3775846662,-1.9656326749,1.0220742771,-0.0167086484,3.676438167,1.0220742771,1.36232482,-0.4352546512,1.3676234601,0.9373584719,-0.667136091,5.1516649262,-0.8304829503,0.103962243,-1.301934996,1.4635377661,4.665253591,0.4139518985,-5.090228956,-0.6348540561,-1.6671438156,4.665253591,4.2161247759,-1.7701322565,-3.3604868508,-4.3760897399,3.1761528846,-1.301934996,-1.4313826542,-0.1182645445,0.8371022335,0
0.477880095,-6.0895489513,1.1361775785,1.5218982495,1.1557247832,3.7900507121,0.3306075442,14.1636348401,5.309694779,3.6098016131,-0.5693016809,-0.8662999499,4.8730653625,-2.6885534839,0.10817377,3.1067727861,0.2101556213,-0.5357745012,0.7844629807,0.9826336118,6.9165947298,1.6027093915,-0.4492823956,4.5039155034,1.6027093915,-0.2579660443,1.1554492454,-0.9195348918,-2.6885534839,-0.9150227485,14.1636348401,-6.8009550131,-0.8872992347,4.2388333532,6.834919597,-3.6019588618,-0.2448814496,11.8008353531,0.5649233389,0.0801220502,-3.6019588618,29.6371092581,-6.6018699259,-3.8430960582,10.6291697687,-2.6052730761,4.2388333532,12.2462138669,-1.3154231385,4.8580190713,0
0.9108927528,-0.0364435423,0.2368791061,0.4734245224,0.6963783518,-1.4749052277,0.025162466,-7.7721522978,1.7343010136,2.6848145411,0.3564481439,-2.6243723824,6.466148013,2.5647167657,0.9053326657,-0.9322100976,0.6221861752,-1.4477649888,0.6459691008,1.2132909689,1.9821035923,-0.083124606,0.698605747,-1.155642955,-0.083124606,-0.1163071686,-0.8478822998,-0.1403596805,2.5647167657,-0.4203825789,-7.7721522978,2.4931479268,-0.5078915836,-2.8553502515,-6.7670081025,12.6009334704,0.5241225857,0.6446825435,0.7493605288,2.8067369581,12.6009334704,-1.5747771793,2.326993597,-1.1037568683,-0.9011396235,6.3613546678,-2.8553502515,-3.7769156486,-0.1489540087,-1.6636677943,1
0.4567280221,3.7087766585,-1.2474844847,0.9265524128,0.6259335488,1.9992035279,0.4789852184,0.9348721931,4.3955010121,0.0272811695,-0.9127687682,-0.7339023221,5.5028711731,-2.889980152,0.4192988879,-0.7106480138,-0.0231536424,-0.5146162293,0.5835810982,-0.493582991,5.9388771687,-0.9977213374,0.5400565405,0.6675634412,-0.9977213374,1.1850957457,-1.5485191076,-0.4624497667,-2.889980152,-0.4009347272,0.9348721931,-0.7411563893,-0.7072451827,1.7731262048,0.6219158265,-8.8314911895,1.5699992313,4.8315770435,0.6322475752,-2.5538985435,-8.8314911895,6.4771922701,-2.7284514432,1.6793600701,5.9523436728,-2.6118684731,1.7731262048,11.4044739338,-1.4528902776,5.4245142426,0
0.0606521078,-0.9080207412,3.8677042646,-0.5253987567,-1.0007352928,2.3685724006,-0.3210000019,2.5671523892,-13.0468254604,-2.5877127717,1.0396544673,1.3681874245,-5.4865487777,-4.3669822808,0.3725440296,-2.6687231502,-0.7295613767,0.0386389845,0.5487722585,-0.6289838818,-4.1197605512,3.4479788908,0.4446106967,2.7809351785,3.4479788908,-2.4731667289,-1.340546672,1.2850766743,-4.3669822808,-0.4504217952,2.5671523892,-3.5104342361,-0.6384929411,0.940324127,2.002975024,1.6330828265,0.7723773228,-4.5030896157,-1.1186831314,1.6279885207,1.6330828265,2.2950936264,1.135599857,1.9131024533,-6.5562462759,-4.1185168735,0.940324127,0.0075752718,1.1158734117,2.7664406778,0
-0.4099399456,-0.6634172389,5.2267154566,-1.1894964233,0.3916960266,1.0288964166,-1.0280074029,9.1672442461,-6.6869081674,-2.2454627121,0.3361387283,1.119752041,-6.5959584129,-2.131411218,-1.015236909,0.0612170728,1.1502258387,-0.2981054164,-1.2467209728,-0.3075567901,-1.084225762,1.5300067041,-1.8219574004,4.5380044268,1.5300067041,0.1662718165,-0.6402927565,-1.3333578318,-2.131411218,-1.2303875548,9.1672442461,-2.5158184765,-0.1438276066,1.7867312836,2.489624065,6.3195521184,0.1628130685,0.4031765946,0.5814455987,-0.0010388561,6.3195521184,4.0150704776,-2.1983998161,-2.6435316855,-3.4231859917,-0.7125014911,1.7867312836,3.31588123,0.2496321255,1.047020705,0
-0.3502776211,-0.4597377854,-0.1915743348,0.0575049223,0.0987742785,1.7058430434,0.2154759294,-9.0123563693,-2.7974651656,-3.4442527946,-2.1997708902,-0.3878283255,3.37828695,1.3465659591,1.675790191,-1.1436606442,-0.2597623665,-1.0977872328,0.9087410355,-0.1705865134,0.3394335766,0.6320469677,0.9873231872,0.9104880605,0.6320469677,-2.5655209364,-0.057900227,-0.6011163824,1.3465659591,0.0963633405,-9.0123563693,0.3667067577,-1.8724384544,1.2508634924,-2.3669174685,0.548329514,-0.4745340497,1.5278548028,-0.7694815726,1.3065550331,0.548329514,-0.8082100971,3.2605459691,-3.0355162366,6.7508369479,-1.4343024086,1.2508634924,1.2520335823,0.0325284577,1.1616193798,1
-0.6527561904,1.3303754357,0.9704275435,0.4638200844,1.4041183361,-6.3982912121,1.3174749665,3.5845224366,6.7719178205,-5.5336994327,-2.223945617,1.2203548597,-5.4390212494,-0.3195780947,-0.5152848438,-3.6405420334,1.8647089504,1.3220278113,0.3774605471,0.237117566,-2.1852474003,-5.2642891869,0.0105255919,0.5118881186,-5.2642891869,-0.3165754719,0.5560432089,0.023701219,-0.3195780947,-1.0445278775,3.5845224366,-0.5810272177,0.958868523,3.222566001,-2.5396144923,1.1639909586,0.0789009526,-11.0970483569,0.8757069927,3.0708452618,1.1639909586,-15.3842431904,1.6480009585,1.1912996345,-0.8962799466,2.8874430796,3.222566001,1.1925970633,-2.0593388535,3.057869656,0
0.6495607618,-6.6290742886,0.5694737075,0.2301829543,0.5387490704,-1.935863761,-0.5152247746,-5.8597587534,0.7757139449,2.1500285656,1.4502685009,2.0747648064,7.2279149052,-0.892702918,-0.7750770775,-1.2134252553,0.3363606028,0.1065819932,-0.9417670957,2.0695923955,4.0088126038,-1.6589047483,0.4928944922,-0.9579857213,-1.6589047483,-0.507895293,-1.2641088287,-0.7751263503,-0.892702918,1.5334915757,-5.8597587534,2.2351124589,0.7443965824,2.0056756836,-1.820960286,-0.1285236577,0.5011591354,2.4516482795,-0.0802194732,1.551384471,-0.1285236577,1.6087219725,6.0617918296,1.0042222901,-0.4900456255,4.1814611089,2.0056756836,-4.1004798212,0.2414552114,10.7753920837,1
-0.6799133951,-2.400080751,4.0999518634,-0.5077880535,-0.6740677147,-0.1902887331,0.2691001824,4.3782367951,-1.4382339613,-4.3358064425,0.9286457322,0.9062116035,0.012186907,5.0337819959,0.8484611843,-2.5975532331,0.3186172737,1.0239892675,-0.1323512207,0.5585730326,-2.5069538927,1.1988629977,0.4925231199,1.8679414881,1.1988629977,0.8180392011,-0.8284223784,1.9007816535,5.0337819959,-0.1646590414,4.3782367951,-3.8510569917,-0.4841646128,0.7956992949,2.6240218541,-7.791940743,0.2898448305,-3.9543352372,1.3410417184,-0.2396723463,-7.791940743,-11.8856625105,1.9722510186,2.3652286158,-4.6087752352,2.4760341623,0.7956992949,0.2783941177,-0.5951712547,-3.184620736,0
-0.426248256,-0.7551732973,-1.7381887626,-0.5073133129,2.7829603896,-2.3859149765,0.4318415216,-0.381114732,2.9312850032,-1.3350319583,-1.6319321218,-0.7155035065,4.7407254558,-0.3270925142,-2.0269184473,-1.7050674342,-1.5939038538,0.34612681,-1.3214095442,1.0451944451,1.5717351828,0.5504282802,-0.6862798676,2.8751526016,0.5504282802,1.0083352117,-0.6003089885,2.7900750634,-0.3270925142,0.1645645325,-0.381114732,1.352366723,-0.1065539271,-0.3189806256,-0.207400342,4.5210104445,1.5223939853,1.7845507145,-0.4403018333,0.6521679967,4.5210104445,0.4188608169,-1.3461228473,0.5103856175,-3.7629943761,3.5228923679,-0.3189806256,6.9537532568,0.3256102105,5.3457769575,1
0.125373575,-1.2527353636,1.1049470984,-0.1631389212,0.0477024212,-3.4392134423,-0.6213549408,3.0310451529,6.7759751753,-0.2036668307,-0.4313110093,-0.346483881,-1.2302059926,-0.5522992456,1.4484515591,0.0266020572,-1.7915995177,-0.3489530321,0.8154397272,-0.7109353556,1.1508027882,-2.0763518941,-0.3373664625,-2.2383667689,-2.0763518941,0.4753259721,-1.1199732709,-1.0318830343,-0.5522992456,-0.8935189224,3.0310451529,-3.155276899,-0.6130025586,-2.5695880843,-2.6211385119,-4.2619165879,0.9224680531,-12.2763210918,-0.5181898095,0.1416721901,-4.2619165879,-4.8709783727,1.2100279012,3.8156616243,-1.8635894775,4.3054194775,-2.5695880843,-4.89001149,-0.9128929783,-0.5768141803,1
2.2101640715,0.7493116193,0.1625502366,-0.0245633253,1.608699872,3.0374930111,-1.501522923,-10.2042452616,-10.727415174,-0.0842123628,0.2871132933,1.457009483,7.0165442355,2.104830758,-0.9227638497,-0.9600827723,0.3795470732,-0.6758946342,0.871556974,0.8193622187,0.5703345802,3.1874059375,-2.1629545063,2.23562233,3.1874059375,2.6487420923,-0.7869900435,-0.1822552041,2.104830758,-1.3756046188,-10.2042452616,5.8430087934,0.4422048195,-0.6661521875,-0.3338766309,1.9787612171,1.058993693,10.3834042598,1.0735675137,-3.7155624503,1.9787612171,-3.8912546539,3.370830175,-0.8070170028,-6.1083042327,0.6563179283,-0.6661521875,1.1472852256,-1.097407863,3.9649733304,1
-1.438817218,-1.9191920059,-0.187619967,-0.8059630214,0.2490242774,-2.1009755117,0.4957698887,-2.0203731315,-0.9149604168,0.4176400219,-1.3023290866,-0.4894541171,0.3673597813,-0.4124931216,1.5173191399,-0.5193880857,0.3303672443,-0.4329281326,-0.7582622892,0.3020366527,0.7514082679,0.0253996638,-0.6973659871,2.0283789174,0.0253996638,2.251073956,-0.4331348255,1.3792564595,-0.4124931216,2.0472275891,-2.0203731315,2.0151113674,1.087781196,-0.5180369561,-1.6339313883,13.4165399408,1.7223112452,3.7409424807,0.2773861255,3.5998768006,13.4165399408,2.2754955514,1.2378796022,-3.9593870235,0.8452625018,3.0506304116,-0.5180369561,-0.5254430642,0.4007187789,1.8802845621,1
0.0379727484,-2.6214281674,0.0191080758,1.1873199121,-0.1797767341,-1.6464028584,-0.7447315584,3.0089552361,-3.6799137933,0.0438737787,-0.580836013,-0.8709493897,-6.0157115287,-4.6927284427,-0.1960646685,1.9161496724,-0.540682118,-0.0295699582,-0.0351709707,-0.5335766009,-2.4703041996,1.3020391779,0.4734262283,3.3901997462,1.3020391779,-0.6448175646,0.0801438564,-1.2664197153,-4.6927284427,1.8454880749,3.0089552361,-0.9307355043,-1.4992542303,2.7387960724,3.0836599345,2.9073222613,2.2422632436,-2.2083286465,-0.4212534562,0.229581787,2.9073222613,7.8107968039,0.3054464423,0.0220729319,-5.584424795,-0.068816466,2.7387960724,-1.3434293666,-0.9882726366,5.3991724604,1
0.9117247372,-3.36798422,3.5310515862,-2.0430894454,-0.1686048751,-2.4319718366,-0.9637841555,13.4795262883,11.0632832605,-2.641672446,1.5421364083,-0.0299233701,0.7849929843,6.1196066972,-0.1257103035,-0.5858457464,0.249771097,0.4531533574,0.6328079359,-1.5982218557,1.4517722726,-5.0119662552,-0.4530198672,2.9305905554,-5.0119662552,0.6062116082,-0.2669471967,-0.1242113838,6.1196066972,0.9919160101,13.4795262883,-2.6692693842,-0.6245712468,3.0059428571,2.4162291274,-4.796191112,-0.3757127783,-0.8293725176,-0.1063623002,-0.1454650008,-4.796191112,-8.2590193293,-2.0636106315,-1.4035849433,2.9778940262,5.6758872256,3.0059428571,6.1309157295,0.191763983,-1.9146956092,0
-2.5938681735,-0.0694980008,2.8374868664,0.5916923618,0.5993694024,0.8375206348,-1.4551048304,10.4200569188,6.7772709462,-1.0539962548,0.5146346047,-1.5392075657,2.2231078771,2.7785562299,1.0866979502,-0.0036296868,-0.4141120163,0.1532691966,2.0463024027,1.0507282386,4.1298418757,-4.1264778916,0.1859086828,1.4131203681,-4.1264778916,1.372869941,-1.1717368653,1.1088798181,2.7785562299,0.4822377508,10.4200569188,-1.4776030054,-2.8657147649,1.8592453501,2.0929979023,-9.5181055836,-1.6064484534,2.4213261491,1.0059501954,-3.4003196162,-9.5181055836,-3.514160832,-2.4581122612,-0.4594556201,4.8792740929,1.2118730622,1.8592453501,7.4217110944,0.482272626,0.4588361039,0
1.3454682578,0.4271979679,-0.1024122122,-1.4607519194,0.8834832347,-0.6309686021,-0.0716110851,1.8797376497,3.7898957136,-5.1341508764,0.8824736322,2.7482873818,0.8333647169,-0.1434774717,0.9610817893,-1.4939947337,1.5733565389,-1.007680893,0.2318454203,1.5772772951,1.4742220048,-0.3766072606,-1.6542991333,3.2576062804,-0.3766072606,-0.325605216,-0.2244836976,-0.7772450692,-0.1434774717,1.4078084286,1.8797376497,-1.5383435473,1.2235124616,-3.4863054603,0.6411092708,-3.5311270945,0.5336175569,-5.6515057541,1.0910561363,-0.1555469944,-3.5311270945,-5.3670634104,-1.661030515,2.1196416115,-0.4983748137,3.0835710729,-3.4863054603,8.690744063,0.2901948154,0.4089780247,1
-0.3090784806,-3.4200418717,0.6209213975,0.5005088844,0.4720704459,0.4363182412,0.7763298965,6.157366102,-5.9979926589,-1.5241624922,-0.382558576,0.6463515467,-7.3098785655,-3.5880334898,0.1550326909,-0.0179572824,-1.3151740672,0.8868321047,0.7495434949,-2.4445530466,-2.7773415199,-0.5195776283,0.8326954925,2.7744648444,-0.5195776283,0.9145655869,0.469700359,0.4925530627,-3.5880334898,-0.4930135404,6.157366102,-1.9896549513,0.4047292211,-1.5882788682,4.5682688401,-2.1014695888,-0.1605775788,-4.2089575553,1.2437979491,1.0388395829,-2.1014695888,0.3844921417,1.3424912335,0.1885383689,-0.6888007223,-2.3485263209,-1.5882788682,-1.7049574967,-1.2976115069,1.1371193526,0
-0.7430467288,-0.1434058596,-3.9367433151,1.2825441602,-0.2095738724,-1.5653579789,0.4859754936,-11.5513062258,3.9936031801,-2.8620311033,1.2096107672,-1.0897374367,6.1928056416,3.3195076135,0.4168703583,-2.32632786,0.267493664,-1.6983667381,1.357360438,-1.4936037467,1.3331917027,1.8410526182,-1.6504811574,3.7840522184,1.8410526182,-0.7583860784,-0.1356199452,-1.0085900054,3.3195076135,-1.2015194845,-11.5513062258,2.1513776038,0.4084458396,-0.7353607563,0.5875478638,6.5472883608,0.1120805539,8.4942851502,-0.8870811411,6.2277642638,6.5472883608,-3.2279503163,2.6702797214,-1.7531576014,5.1173648147,5.2041699141,-0.7353607563,7.6573762848,-1.8093238791,-1.7894584309,1
-1.5361900206,-0.387602956,-0.2065276353,-1.0062545429,-1.658854856,0.7991773344,-0.7936963984,5.9271385188,6.8906922137,0.0853870189,0.5647555656,-0.976798034,7.8574713528,0.0252789903,-0.8072026472,-0.2394508822,-1.3241586473,0.3531991454,1.8992006337,-0.7976966165,5.1320274011,-1.4977090629,0.3367698292,1.8842719851,-1.4977090629,-0.8254662232,0.5828262266,1.5695607176,0.0252789903,0.2309392331,5.9271385188,-1.0581207312,0.6376788964,2.1352733328,-0.0907376204,-3.7468474485,0.0237406389,3.7867922632,0.1074160756,-2.8122545037,-3.7468474485,7.9598379597,-4.6600980286,-0.4381976472,3.2781093744,0.2985772985,2.1352733328,11.3199060126,1.1932357488,6.100626077,0
